"Longitude" "Latitude" "dt" "Magnitude" "lambda" "type"
-118.721278180392 33.0146644792519 578.421252761735 0.669110383442603 0.0043655563280347 2
-115.737503999798 35.0061708373018 586.198351292405 2.34633506020764 0.0057190810967667 2
-121.928497358272 34.9445356983691 590.649783513509 1.81632810045267 0.00238009390804716 2
-115.218947422388 36.4236497126287 592.214054779382 2.48428134602727 0.000683617818750632 2
-116.553721341980 36.3313321463531 600.571833982831 1.51848419884918 0.00290040989195401 2
-118.867090824922 33.0134453562321 604.01844625338 2.57081929488340 0.00396301476357586 2
-114.268406930915 34.1864836616442 613.777493906906 2.02930849017575 0.00166202276086671 2
-114.258668354061 34.5228246692801 617.82534714439 0.923440174839925 0.000699350351768046 2
-115.320752373361 35.4787369137164 618.786881020991 3.81413990647998 0.00336535428365862 2
-121.090521847294 34.167379331775 622.278892508009 1.57839777701302 0.00508099069267518 2
-115.893704881961 34.6360222493298 626.636087690713 1.95163956707111 0.0096856110326188 2
-119.896947931289 33.3196953094797 629.222545848694 2.71314082393656 0.00303488347649249 2
-114.197857283405 35.2521817240166 629.912217144389 3.16371081545949 0.000572259662743953 2
-119.685247150250 33.3273802451091 646.59522235021 3.82209263703553 0.0033126195600467 2
-121.823043569969 36.3248899387894 648.920917624142 4.09080775313778 0.0110127683546782 2
-120.840666762041 35.0103730508126 650.005763455294 1.05410971508827 0.00790229858965896 2
-114.045109990309 35.1166291835252 662.404546123231 3.82130808084039 0.000548265359629765 2
-114.301819191221 34.0548797018360 665.536234729923 1.79751056731911 0.00241437143281385 2
-115.177374650748 35.5877000235487 671.933551240247 0.711747756111436 0.00228605024646511 2
-114.782663848484 33.2058258542325 673.333384897793 2.9323870451306 0.0071780751329367 2
-115.862473063963 35.2101292451611 674.23789431923 4.73687431428116 0.00612250167621208 2
-114.486857784726 34.0295887339395 677.683200966567 1.31168279077392 0.00317111473799936 2
-116.095102363802 35.3809366002679 685.516570042586 4.65976309964899 0.0072791498542991 2
-120.402954563568 33.8210189707112 688.723104671342 1.36317809857428 0.00572699135049856 2
-117.181561505492 32.2001670959871 692.091167643899 0.874202486453578 0.00572171778918116 2
-119.108445401816 36.8276178681059 695.754951952491 3.36068613479147 0.00836724298176732 2
-115.215459982795 35.7535956007196 696.46215228457 4.52995232812827 0.0022051903979327 2
-114.396692456421 34.4951646983158 700.299382284051 1.23192886799807 0.00110215576221807 2
-120.502067361446 35.1361695827451 700.954918687697 0.639129370870069 0.0104942102235004 2
-114.378306065127 34.9521845430601 705.135880063986 3.38303263220005 0.000632465129561742 2
-117.599356274656 32.388923258218 707.960940125398 0.877005931944586 0.0046274722617673 2
-121.469014926720 34.1853939204942 723.422681080876 4.01029466860928 0.00298566428342754 2
-121.438881584583 35.0987248447025 733.920395303518 4.71852991139749 0.00503968175299484 2
-121.613578036311 34.8292807436548 735.459572685417 2.29900663190056 0.00444026395426797 2
-117.008747166744 36.9220732970396 738.118706736481 2.51802560199285 0.00479094981038133 2
-117.815591666359 32.6008416523226 739.851665112423 2.85853015700122 0.00574193266066835 2
-116.258819230017 36.6632631937508 746.380944544682 3.83565154977841 0.00152842810186022 2
-114.805332664121 34.5068478660891 747.414012474474 2.00357050700113 0.00334338173447166 2
-115.316738207219 34.8258715440286 761.732807576889 3.83285305547761 0.00396037789459065 2
-120.430823322712 34.3833106252365 785.360344981309 2.3448055388988 0.0093428356077912 2
-115.652098731673 34.8968601719942 789.257197174476 3.45700410995632 0.00593617220739721 2
-114.044672411587 35.5790548794437 798.686500040116 0.829603253072128 0.000450706114998946 2
-114.628651646362 34.8564196663909 799.233196940506 2.41601769392146 0.00131573137763871 2
-116.557568456372 35.986555391876 806.148781281663 4.21782869724557 0.0064274840471169 2
-119.879907960724 36.9203443185659 808.17977548833 4.9360869619064 0.00845337639069734 2
-114.784786854847 34.6792948320275 816.54658219195 1.76363604180515 0.00240558234217431 2
-119.254103881144 36.348071573372 819.129620739957 0.371588940778747 0.00929010070742708 2
-116.917557370174 36.6651835632045 821.741057120496 0.0664069142891094 0.00437698210852504 2
-119.366268750653 36.701465862873 828.658635143656 3.16278325907188 0.0082837464440381 2
-116.694133849838 36.1247340533882 828.676357089775 3.10120189507725 0.00441477534085941 2
-116.264533068216 36.1231662717648 833.662056830246 3.8153240799671 0.00327218981638998 2
-114.386330397357 35.9497530889232 837.1968503776 0.433874059526715 0.000627367460588377 2
-118.702560774749 33.5171386284986 841.246263355715 2.72064494623337 0.00860718618942398 2
-120.582164073572 34.421037419769 841.489629749674 3.23126516923076 0.00910552909075567 2
-116.854244760959 36.918524083239 847.08930334379 0.920180976670235 0.00387072877674836 2
-119.822305293381 33.9317009135615 847.1184428446 0.373008472134825 0.00702338649667779 2
-120.990813754289 34.617554314062 847.802365261363 3.42590372962877 0.00786889990266024 2
-114.262400123198 35.3166342122713 848.393135915278 1.98424708001548 0.000596253965589049 2
-121.531216122606 35.5396747306921 856.135980093386 3.90688722641207 0.00655580523538672 2
-122.009110043384 36.3949750821106 861.024433910148 4.90946479827398 0.00873287032915489 2
-121.445842515444 34.5124270841479 861.336951900972 1.04356572220568 0.007294091522046 2
-117.818160741893 32.6617183365161 872.045391937252 0.146390752773732 0.00574193266066835 2
-121.261280369642 34.0391517282929 874.965068946825 2.40956455625128 0.00320539226282033 2
-115.533642873354 36.6329680736875 885.495219020639 0.412575071922038 0.000612338051507723 2
-119.531639287365 37.003383657895 890.709860403556 4.6546039675246 0.0079585490207777 2
-116.146708850632 35.8762440110790 892.125944490079 3.7728717361344 0.00472063672900297 2
-120.605300433445 34.8620985756628 900.94719798374 2.47390403399477 0.00918463126271566 2
-121.717408677866 34.7382625722792 909.916298848577 3.91278258876409 0.00391379557044328 2
-114.311770681827 34.5581622482045 923.265982563142 3.33732880626339 0.000981744810560877 2
-116.325488859345 35.6079912375426 927.467699676054 0.137094303080812 0.00735473631937297 2
-115.682785897376 36.4674414187204 936.858847360127 2.73960036240751 0.000915826399173271 2
-121.174875054136 35.1013480873778 940.543091919972 3.20707032774808 0.00634838205533525 2
-119.631915861368 36.9910250110552 941.225891070208 1.18965457454324 0.00791724008047315 2
-120.954037937243 33.9277214072878 941.402302589966 0.96379931657575 0.00458880019069371 2
-116.167896641186 37.007893931563 945.202881428413 3.94795443329494 0.00147920905165837 2
-114.546529875440 35.2881022617221 951.332687857328 1.21913096102653 0.00105733123950731 2
-118.653173780255 36.2210509489989 957.858910704497 2.27983755504247 0.0120410955230703 2
-122.020954572153 35.547287934483 960.28732049209 0.338594863889739 0.00455012794323848 2
-120.611689481093 34.2669689787086 961.5923915694 1.43201421936974 0.0081026907120279 2
-117.625171876559 36.8373245208757 976.50293411594 1.46170262651285 0.00912310745106133 2
-117.612549687177 32.1734942336800 980.797062167665 0.405345719936304 0.00272199067441139 2
-118.045401358302 32.9583517360967 981.826277812477 3.73156141382642 0.00633871394832494 2
-115.363610114646 35.2262142071733 982.79469734244 4.0779858866008 0.00344709332487519 2
-117.932572687324 32.318204348092 995.615516276564 2.41747685208684 0.00311925903286608 2
-115.252200885653 33.9119144336088 998.66029377142 3.22857889038278 0.0108281969151133 2
-117.941136361076 32.2103931975085 999.595594879007 3.72555582179921 0.00255148171014686 2
-116.053430628078 36.6820186821511 1000.69706176221 3.14854538901709 0.00125684429226778 2
-115.846102120774 36.4412571211345 1003.46584452433 0.865455172851216 0.000840415719884218 2
-116.916211264394 32.1100085441722 1011.04504468339 0.761788004077971 0.00531566034003561 2
-118.702411431866 33.3458017896162 1011.76432572375 0.834063333843369 0.00634398750909186 2
-119.865225181659 33.5314417889342 1013.38955942052 3.20669596659718 0.00426096589933301 2
-115.564907082170 36.4444219131256 1016.27339616534 2.65043241415406 0.000914068563088044 2
-114.053433293081 32.2336638458772 1019.44903442170 3.15684856610606 0.00780561823750754 2
-115.084566567466 36.3890909031034 1026.62992030219 2.65207655966515 0.000732661119293925 2
-115.080747510027 36.4130319554359 1031.87437278195 0.0369399588089436 0.00070717266735758 2
-114.435805898462 34.6521287170006 1032.80366413924 3.36954525239998 0.00120498847920051 2
-114.217333258409 35.3521692072274 1036.99111901759 4.14439578704769 0.000596253965589049 2
-115.404932340723 35.3093506977893 1038.69457064662 2.07198931945022 0.00372482940891258 2
-121.428648932255 34.5457819912117 1056.53530315007 3.83577523618005 0.007294091522046 2
-114.400115536829 35.5168880837271 1062.47634086106 2.33405695214169 0.000562503725606416 2
-121.818685601000 35.4157617766876 1062.85265456536 2.49664284292376 0.00449299849687157 2
-121.725947144302 35.7072473751847 1073.90092599369 1.17751354275970 0.00739428740466571 2
-115.062330606300 35.241160865454 1075.23232777230 3.03453578897752 0.00250841509443897 2
-114.142127005197 33.3795573008712 1075.24426960247 0.0773221634561196 0.00275538936098948 2
-114.273590033082 34.3205154394265 1079.26533160359 0.738868152850773 0.00130078990580786 2
-121.206397729414 34.8523645299254 1079.61687012599 0.759105835086666 0.00566195164990333 2
-114.361558326683 33.389250946464 1088.19446216244 2.5839478297974 0.00370725122870226 2
-118.015237145405 33.1632184852147 1088.85874746577 1.74768700998975 0.00812554227599887 2
-117.703612515517 32.4439742672024 1090.35317232204 2.3515656711068 0.00418537943471222 2
-117.969178208825 33.2392825079616 1094.32180550974 1.94340384188108 0.0102217477009963 2
-117.140297805425 32.2541440819157 1096.56394343078 1.01219117778819 0.00572171778918116 2
-120.480093631055 34.3134135029511 1104.77482714807 0.0330103319138288 0.0093428356077912 2
-114.144173061918 33.0486205235589 1105.8638925103 2.33743657510495 0.00373977089890935 2
-120.271753674047 33.9054176407866 1109.86194168869 1.86512988932664 0.00634135081777624 2
-117.854246097989 32.7002106118482 1114.59118418908 2.30541891303146 0.00732573235491912 2
-114.990429832670 34.5434055322316 1115.99982964247 0.371999890718143 0.0036167232731073 2
-115.355879887263 35.3886101970682 1118.32035856578 2.20546683686553 0.0034172103459143 2
-114.587735571899 34.3332528523169 1136.71336420067 4.25752894113539 0.00295753915816175 2
-119.319751329836 33.3741949324263 1137.12512010871 3.79022577650612 0.00402893294358221 2
-119.758017276437 33.4469453691039 1155.38536923239 3.34260504394770 0.00369758312146663 2
-114.906237272965 35.4394035523292 1157.27286307979 2.32476360846777 0.00196085282299383 2
-116.882673312631 37.0079840817256 1169.28743836284 2.97895954793785 0.00398410847364833 2
-114.295836838335 33.900196127221 1172.63426564611 4.92183080379618 0.00209093186325587 2
-116.209968727408 36.9085360543802 1185.53968246374 1.76583006908186 0.00165411254358051 2
-120.56788538103 34.6778417508118 1190.74318953580 4.17699841103749 0.00994049555316024 2
-121.387837896449 35.1403556281235 1198.06228743168 0.126417646883056 0.00574720622254455 2
-119.635939987097 36.4846126521938 1201.48806587304 2.03801590151852 0.0093779919711058 2
-117.750192632130 32.2343526016688 1203.84620628483 1.24120393514168 0.00320890797025488 2
-114.479181881505 33.1351232167333 1210.78571565426 2.70590425722767 0.00477952385022337 2
-116.011871229555 36.1798410001211 1223.77038797992 0.156646360724699 0.00238448845306238 2
-114.284770524642 33.9039762023836 1227.99460672587 1.64192460724153 0.00209093186325587 2
-116.184550713119 36.4168589984532 1234.51705622487 4.73482328028185 0.00145987298089929 2
-114.282417574595 34.821745435684 1240.95864784089 3.13359573120251 0.000606537223067739 2
-115.560866177338 35.8552762920735 1247.32318193791 4.52233584977221 0.00249171575099599 2
-120.713234000467 33.8115201834124 1247.92551957769 0.353087837796193 0.00507747498514145 2
-114.258242483181 32.9746683871141 1253.07714954973 4.91203859313391 0.00490520834608368 2
-121.168075032555 34.1992461710004 1260.50319457613 4.62418709001504 0.0044077442823477 2
-121.999106689752 35.7762606910197 1261.81260337867 0.240697586978786 0.00621215061388569 2
-121.178830064368 34.4157819063403 1274.3745830385 2.29680401610676 0.00599418031129808 2
-117.271623360459 32.3214537306689 1281.05567736621 2.39143650170881 0.00615590036348995 2
-120.683561377390 33.9196332444204 1281.16432058276 4.38547954842215 0.00655668425057663 2
-116.826120869676 36.5758755280636 1302.73817556957 4.52238197213737 0.00434885698287582 2
-116.415512688342 36.844223643234 1317.72584528523 1.3028537329752 0.00235724216533588 2
-114.249090150883 35.8692066343268 1318.22594709764 2.02819226877764 0.000619193574139894 2
-119.676334159216 36.8584813022986 1318.25676157838 4.67272092683706 0.00846128664498112 2
-114.809571955400 36.0191422247794 1326.78876064438 1.33506614532089 0.00128145381732567 2
-114.183942018659 34.2014250085223 1328.88629520149 3.44399854919175 0.0010793040375475 2
-120.935627355147 34.9446844603866 1330.96571397269 2.86444574478082 0.00744790096330286 2
-116.150084871473 36.9915267028846 1331.6737876751 4.90063300095499 0.00147920905165837 2
-119.794952692045 33.360733369831 1334.12941673072 0.698189900221769 0.0031579312804946 2
-118.350781065063 33.395627801097 1337.04487969680 2.35765754361637 0.00806226061096152 2
-115.111129726795 36.4032565216068 1375.47645110195 1.88275611377321 0.000695043672357656 2
-114.030277800467 35.3934076640755 1388.89508928242 4.7317642791546 0.000513460443154702 2
-120.627407700755 33.8188265667297 1393.70932983793 3.74824183071032 0.0054070671312459 2
-116.967045708792 32.2788368265377 1394.22888387437 1.78062686581397 0.00685375654830752 2
-116.015369360475 36.6560739854584 1419.73372383579 2.72340094627580 0.00125684429226778 2
-121.879365848587 35.7568229302298 1429.79113615304 0.559400643152185 0.00674828710488723 2
-120.987607642380 34.2414445750881 1430.50915378239 1.36480572859291 0.0087003506581537 2
-114.027668767772 34.7680522600887 1430.81420316943 1.10792831933359 0.000519788609742122 2
-114.567762304028 35.7050710431533 1432.13496240927 0.870796507853083 0.000733540046175507 2
-121.761047159485 36.0055070079397 1445.04741642205 0.834800390421879 0.0102217477009963 2
-115.534005311038 35.808192935423 1483.68578959513 2.33695792201906 0.00249171575099599 2
-121.639782778756 34.6833722424228 1487.01410851907 0.199233695946168 0.00536224248385407 2
-120.529350322997 36.9367548197974 1495.05590199982 3.73589188082842 0.0125596538311753 2
-116.104592066025 35.5829846938839 1508.18116204324 0.0635647098300979 0.00675883386976183 2
-115.880910441326 35.9033977340208 1535.27718016831 0.897032018797472 0.00290744130686625 2
-120.3835221007 33.7007375934627 1536.70110770292 0.820391595968977 0.00459758910243217 2
-115.429708956485 36.1812027496751 1550.69766714494 1.23396964003332 0.00148536141523381 2
-115.033624312095 35.3120858907700 1551.06933624134 2.79000461390242 0.002435465321726 2
-121.446204093145 35.2077955267625 1552.31373235281 4.52765949487221 0.00572611233492195 2
-114.703568341699 35.8062997475732 1580.07348913327 3.54038824976888 0.0011127027066945 2
-121.481844121241 35.1350245320005 1581.11350561259 2.87735398400109 0.00532620710512157 2
-115.206927242037 35.7815102078952 1581.65187235828 4.21765488004312 0.0022051903979327 2
-121.531765159685 35.7571289254352 1618.29415616719 3.14738160000416 0.00898248164369119 2
-120.82478715030 34.8457781284116 1629.56020833342 4.47655363805825 0.00768081275718965 2
-114.779930785834 35.2131684491411 1650.17644209205 1.35089881725144 0.00130254770610253 2
-118.879470076575 33.3470371068921 1654.46975629264 4.317518387991 0.00595814493320542 2
-119.07676289035 36.6555347896414 1658.45448414632 3.96981723307399 0.00951861795533575 2
-120.908714789897 34.0883740103571 1661.31483655819 0.674842218216509 0.00509153781473314 2
-115.870966004091 36.927374689444 1668.88441571360 0.74443466673838 0.000804907679641297 2
-121.870292268880 34.6982780398335 1676.90143443458 0.139670324593317 0.00285646426044669 2
-115.373851272510 35.2854860557942 1706.31776915560 0.256151545874309 0.00344709332487519 2
-118.025728192530 32.2274674008135 1707.26876686816 2.85057140918216 0.00227110875615893 2
-115.694756162865 36.3847207279177 1714.65121049550 2.88875915781828 0.000943951578276516 2
-115.763398591918 35.2192547844257 1732.84783402085 0.0695805292460136 0.00544573920219869 2
-116.176944774063 36.4596253521275 1737.38724912144 0.181936000718270 0.00145987298089929 2
-115.931761134882 36.3240824738052 1745.19198355451 2.57999175506411 0.00110830814339393 2
-116.109964264557 35.6487372740638 1745.55170195620 0.59510144329397 0.00629740518596881 2
-117.879995947005 32.0694417986553 1749.76847151597 4.16414334294386 0.00209093186325587 2
-120.777438851749 33.6158745526802 1750.30150179588 3.87749476582976 0.00334338173447166 2
-115.20682044758 36.5471958117560 1755.21486376296 2.43999922508374 0.000659711417528173 2
-114.875279278541 34.1797419505892 1755.63719846937 3.14635155881988 0.005415856222791 2
-119.069368880591 36.7376789694419 1761.42748334375 1.78390015574405 0.00895611401487208 2
-121.071015265561 35.1535738517763 1761.57256032852 4.11481040638173 0.00674125569030181 2
-116.103014952899 37.0928331143223 1762.57663523383 2.90919163642684 0.00147920905165837 2
-116.147046588315 36.0890637940029 1766.91288683563 1.19830217052950 0.00331701410594379 2
-119.248405618826 36.5241955153178 1769.58257857896 3.76346513859462 0.00851490020362696 2
-114.268942308216 34.4798574678833 1775.49379295157 4.55135954349535 0.0008260015684481 2
-118.818154991604 36.9345684242435 1778.23397061927 3.93332379532512 0.0113819115859255 2
-114.892820323259 34.5895947161131 1795.79038498923 3.41852458224166 0.00334338173447166 2
-121.525995878968 34.7560366790276 1799.26003709831 3.27110459504183 0.00516448741057854 2
-119.636156421877 37.0228415611666 1804.4894004066 3.07673389910487 0.00807192853796188 2
-115.173887180979 36.0869076293893 1805.80752138421 0.923272999562323 0.0014827246879322 2
-114.527634617337 34.3211791652488 1812.08091133041 3.39807824468007 0.00295753915816175 2
